id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
429,2475703,2463900,2019-01-02T10:05:00,0,,Storm Water Code Enforcement,2019-01-02T00:00:00,Closed,32.70618,-117.159,3,4,Downtown,,Mobile,,,no
430,2475707,,2019-01-02T10:08:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.75154,-117.108,9,56,Mid-City:City Heights,,Mobile,,"The 3 vehicles in the picture, White Saturn, Black Ford Explorer and Green Mini Van have been parked on city property for more than 2 weeks. City regulations sign are posted saying no overnight parking. People living in vehicles conducting illegal activities. Please address this issue.",no
431,2475709,,2019-01-02T10:10:00,1,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.84587,-117.27,1,10,La Jolla,,Mobile,,,no
432,2475710,2403772,2019-01-02T10:11:00,35,Illegal Dumping,ESD Complaint/Report,2019-02-06T00:00:00,Closed,32.7517,-117.108,9,56,Mid-City:City Heights,CENTRAL NP,Mobile,,Illegal dumping of couch and other miscellaneous things.,no
433,2475712,,2019-01-02T10:12:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,33.02166,-117.064,5,31,Rancho Bernardo,,Phone,,Christmas tree on curve my street was pick up already,no
434,2475713,,2019-01-02T10:12:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.71396,-117.141,3,8,Greater Golden Hill,,Mobile,,"Southwind motorhome 10 has been parked in the same spot since Christmas eve. Appears to be in operable and possibly occupied, as of this morning at 9 o'clock they put a blue tarp on top of it.",no
435,2475715,,2019-01-02T10:14:00,,Other,TSW,,Referred,32.74624,-117.088,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Police CRO ? Mid-City at sdpdmidcity@pd.sandiego.gov,Illegal parking,no
438,2475720,2458203,2019-01-02T10:17:00,5,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.75749,-117.091,9,58,Mid-City:Kensington-Talmadge,,Mobile,,"Car has been parked in same spot weeks at a time, recurring issue.",no
439,2475722,2475715,2019-01-02T10:18:00,,Other,TSW,,Referred,32.74628,-117.088,9,56,Mid-City:City Heights,,Mobile,,Illegal parking,no
441,2475725,,2019-01-02T10:21:00,86,Illegal Dumping,ESD Complaint/Report,2019-03-29T00:00:00,Closed,32.96519,-117.173,1,62,Pacific Highlands Ranch,,Web,,6760 Solterra Vista has a basketball hoop that they leave in the street for weeks at a time,no
442,2475728,,2019-01-02T10:23:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.8369,-117.187,6,6,Clairemont Mesa,,Mobile,,"Totaled car still parked in a driveway in public view, has been there a long time.",no
443,2475729,,2019-01-02T10:23:00,398,Illegal Dumping,ESD Complaint/Report,,In Process,32.74363,-117.122,3,28,North Park,,Mobile,,"Alley between Dwight, Myrtle, Felton & 33rd",no
444,2475730,,2019-01-02T10:23:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.75023,-117.052,4,57,Mid-City:Eastern Area,,Mobile,,Pothole on Celia Vista eastbound,no
445,2475731,,2019-01-02T10:24:00,86,Illegal Dumping,ESD Complaint/Report,2019-03-29T00:00:00,Closed,32.96578,-117.173,1,62,Pacific Highlands Ranch,,Web,,6715 Aliso Valley Way has a basketball hoop that they leave in the street for weeks at a time,no
446,2475732,,2019-01-02T10:25:00,224,Encroachment,ESD Complaint/Report,2019-08-14T00:00:00,Closed,32.96508,-117.174,1,62,Pacific Highlands Ranch,,Web,,basketball hoop that they leave in the street,no
447,2475733,,2019-01-02T10:26:00,398,Illegal Dumping,ESD Complaint/Report,,In Process,32.74307,-117.122,3,28,North Park,,Mobile,,Multiple items in alley behind this address,no
449,2475736,2431894,2019-01-02T10:27:00,54,Illegal Dumping,ESD Complaint/Report,2019-02-25T00:00:00,Closed,32.71005,-117.15,3,4,Downtown,,Mobile,,Unintended property east side 16th between Island and J Street,no
450,2475737,2475339,2019-01-02T10:28:00,120,Scavenging,ESD Complaint/Report,2019-05-02T00:00:00,Closed,32.73907,-117.254,2,23,Ocean Beach,,Mobile,,Someone dumped a whole apartment full of junk in the alley,no
451,2475738,,2019-01-02T10:28:00,36,72 Hour Violation,Parking,2019-02-07T00:00:00,Closed,32.74477,-117.066,4,57,Mid-City:Eastern Area,,Web,,Parked same location for over a week...Abandoned?,no
452,2475739,,2019-01-02T10:34:00,13,72 Hour Violation,Parking,2019-01-15T00:00:00,Closed,32.72238,-117.131,3,8,Greater Golden Hill,,Mobile,,Two unhitched trailers by same company parked for weeks on street,no
453,2475740,,2019-01-02T10:34:00,28,72 Hour Violation,Parking,2019-01-30T00:00:00,Closed,32.7559,-117.086,9,56,Mid-City:City Heights,,Mobile,,All windows have been smashed in,no
454,2475742,,2019-01-02T10:35:00,,Other,TSW,,Referred,32.74619,-117.088,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Police CRO ? Mid-City at sdpdmidcity@pd.sandiego.gov,This is my third request. This jet ski has been here for 3weeks. Can we get rid of it.,no
455,2475743,,2019-01-02T10:37:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.80988,-117.167,6,6,Clairemont Mesa,,Web,,this trailer has been parked on the side of my house for over a week. This is the same trailer someone keeps dumping on different streets in this area for the past 4 months.,no
456,2475746,,2019-01-02T10:39:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7607,-117.12,3,59,Mid-City:Normal Heights,,Phone,,requesting for pick up please.,no
457,2475748,,2019-01-02T10:40:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.75532,-117.112,3,59,Mid-City:Normal Heights,,Mobile,,Truck has park over 4 hrs. in a 2 hrs. Parking zone.,no
458,2475749,,2019-01-02T10:40:00,105,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.83437,-117.164,6,50,Kearny Mesa,,Phone,,,no
459,2475750,,2019-01-02T10:42:00,77,Illegal Dumping,ESD Complaint/Report,2019-03-20T00:00:00,Closed,32.73891,-117.105,9,56,Mid-City:City Heights,,Mobile,,Table,no
460,2475752,,2019-01-02T10:42:00,12,72 Hour Violation,Parking,2019-01-14T00:00:00,Closed,32.75547,-117.112,3,59,Mid-City:Normal Heights,,Mobile,,Abandon a over 72 hrs. In a 2 hrs. parking zone.,no
461,2475753,,2019-01-02T10:43:00,77,Illegal Dumping,ESD Complaint/Report,2019-03-20T00:00:00,Closed,32.73948,-117.105,9,56,Mid-City:City Heights,,Mobile,,Trash,no
462,2475754,,2019-01-02T10:44:00,51,Illegal Dumping,ESD Complaint/Report,2019-02-22T00:00:00,Closed,32.73847,-117.107,9,56,Mid-City:City Heights,,Mobile,,,no
463,2475756,2412804,2019-01-02T10:44:00,50,Illegal Dumping,ESD Complaint/Report,2019-02-21T00:00:00,Closed,32.7395,-117.105,9,56,Mid-City:City Heights,,Mobile,,,no
464,2475758,,2019-01-02T10:45:00,12,72 Hour Violation,Parking,2019-01-14T00:00:00,Closed,32.75548,-117.112,3,59,Mid-City:Normal Heights,,Mobile,,Car abandon over 72 hrs. in a 2 hrs. parking zone.,no
465,2475759,2469976,2019-01-02T10:45:00,5,Shopping Cart,ESD Complaint/Report,2019-01-07T00:00:00,Closed,32.77233,-117.156,7,19,Mission Valley,,Mobile,,Homeless carts and trash. It's all been there since December 30.,no
466,2475760,,2019-01-02T10:46:00,34,Chain Link Fence Repair,TSW,2019-02-05T00:00:00,Closed,32.73557,-117.064,4,57,Mid-City:Eastern Area,CHOLLAS CP,Mobile,,Fence needs repair,no
467,2475762,,2019-01-02T10:48:00,0,Citizen Contact,Parking,2019-01-02T00:00:00,Closed,32.75714,-117.141,3,28,North Park,,Mobile,,Expired linense tag,no
468,2475765,,2019-01-02T10:50:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.74265,-117.149,3,42,Uptown,,Web,,Car has been parked in this location for 2 weeks and house occupants cannot park there,no
469,2475766,,2019-01-02T10:51:00,,Litter,ESD Complaint/Report,,Referred,32.55432,-116.934,8,26,Otay Mesa,,Phone,This report has been referred to appropriate department or agency at streets_service@sandiego.gov,"boxes, carts, fast food junk, litter scattered on the street.",no
470,2475767,,2019-01-02T10:51:00,13,Container Left Out,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.77081,-117.079,9,38,College Area,,Mobile,,Two blue dumpsters left out at curb.,no
471,2475768,,2019-01-02T10:51:00,,Other,TSW,,Referred,32.75649,-117.141,3,28,North Park,,Mobile,This report has been referred to Police CRO ? Western at sdpdwestern@pd.sandiego.gov,Expired license tag.,no
472,2475769,355959,2019-01-02T10:51:00,119,Graffiti Removal,TSW,2019-05-01T00:00:00,Closed,32.69927,-117.093,4,11,Encanto Neighborhoods,,Web,,,no
473,2475772,2442626,2019-01-02T10:53:00,56,Graffiti Removal,TSW,2019-02-27T00:00:00,Closed,32.70354,-117.093,4,11,Encanto Neighborhoods,,Web,,,no
474,2475775,,2019-01-02T10:57:00,49,Graffiti Removal,TSW,2019-02-20T00:00:00,Closed,32.70426,-117.09,4,11,Encanto Neighborhoods,,Web,,,no
475,2475778,,2019-01-02T10:59:00,,Other,TSW,,Referred,32.75925,-117.108,9,58,Mid-City:Kensington-Talmadge,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,Homeless encampment.,no
476,2475779,,2019-01-02T11:00:00,8,Illegal Dumping,ESD Complaint/Report,2019-01-10T00:00:00,Closed,32.68327,-117.108,8,37,Southeastern San Diego,,Mobile,,Illegal dumping. The dumping is being done by the neighbor in the alley.,no
479,2475783,,2019-01-02T11:05:00,1,Graffiti Removal,TSW,2019-01-03T00:00:00,Closed,32.69702,-117.086,4,11,Encanto Neighborhoods,,Web,,,no
480,2475784,,2019-01-02T11:06:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.74736,-117.244,2,23,Ocean Beach,,Web,,Car as been here 5 days,no
481,2475785,,2019-01-02T11:07:00,8,Illegal Dumping,ESD Complaint/Report,2019-01-10T00:00:00,Closed,32.69653,-117.093,4,11,Encanto Neighborhoods,,Web,,Bed Mattress,no
482,2475786,,2019-01-02T11:07:00,21,72 Hour Violation,Parking,2019-01-23T00:00:00,Closed,32.71693,-117.114,9,37,Southeastern San Diego,,Web,,"This car has expired tags, appears to be a total loss and has not moved for well over a week.",no
483,2475788,,2019-01-02T11:08:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.99569,-117.09,5,29,Rancho Penasquitos,,Phone,,Missed my street has been pick up,no
485,2475790,,2019-01-02T11:08:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.96245,-117.139,5,29,Rancho Penasquitos,,Web,,Missed recycle collection,no
486,2475791,2475519,2019-01-02T11:09:00,120,Illegal Dumping,ESD Complaint/Report,2019-05-02T00:00:00,Closed,32.73904,-117.254,2,23,Ocean Beach,,Mobile,,"This apartment complexes always trash their stuff like mattresses, sofa, table, clothes which draw those homeless people to come and search around. It is very bothersome to see this view everyday from my window",no
487,2475794,397823,2019-01-02T11:13:00,85,Illegal Dumping,ESD Complaint/Report,2019-03-28T00:00:00,Closed,32.69702,-117.086,4,11,Encanto Neighborhoods,,Web,,Active homeless camp next to Crawford Dental Group.,no
488,2475795,,2019-01-02T11:13:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,,,,,,,Phone,,,no
489,2475796,,2019-01-02T11:13:00,0,Potential Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.79971,-117.258,2,27,Pacific Beach,,Phone,,"two refuse cans skipped in alley, requesting for pick up please.",no
490,2475798,,2019-01-02T11:14:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,33.04182,-117.059,5,31,Rancho Bernardo,,Phone,,Missed Trash street has been pick up,no
491,2475799,,2019-01-02T11:15:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.91005,-117.152,6,15,Mira Mesa,,Phone,,,no
492,2475803,,2019-01-02T11:16:00,5,Illegal Dumping,ESD Complaint/Report,2019-01-07T00:00:00,Closed,32.73902,-117.254,2,23,Ocean Beach,,Mobile,,I see this view from my window everyday because of this apartment complex keeps dumping trash on the side of the apartment for those homeless people to pick up,no
493,2475805,,2019-01-02T11:19:00,398,Illegal Dumping,ESD Complaint/Report,,In Process,40.75506,-73.9336,,,,,Email,,,no
494,2475806,,2019-01-02T11:20:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,,,,,,,Phone,,,no
495,2475807,,2019-01-02T11:21:00,,Illegal Dumping,ESD Complaint/Report,,Referred,32.69223,-117.094,4,11,Encanto Neighborhoods,,Web,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,Shopping Cart with items and spillage at 805 freeway Northbound entry way.,no
496,2475809,,2019-01-02T11:21:00,99,Illegal Dumping,ESD Complaint/Report,2019-04-11T00:00:00,Closed,32.7224,-117.142,3,1,Balboa Park,,Web,,"6 Reports. No action, despite the issue being closed by the City. There are mounds of garbage and filth behind the eucalyptus tree on teh corner of 26th and Pershing. It has been there for months, right next to city property and yet it remains. THe panhandlers leave all of their daily refuse there and we all have to look at it daily. PLEASE deal with it.",no
497,2475811,2474926,2019-01-02T11:22:00,16,Encroachment,ESD Complaint/Report,2019-01-18T00:00:00,Closed,32.73902,-117.254,2,23,Ocean Beach,,Mobile,,"Mattresses, sofa, tables, boxes, clothes keep dumping on this corner of this apartment. The owner of this complex didn't care to take care of this problem. It's been on going problem for years now.",no
498,2475812,,2019-01-02T11:23:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.78033,-117.168,7,12,Linda Vista,,Web,,"The car hasn't been moved in over a month, and is additionally taking up 1.5 parking spots due to its position relative to the neighbor's driveway.",no
499,2475813,,2019-01-02T11:24:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.94476,-117.124,6,29,Rancho Penasquitos,,Phone,,,no
500,2475814,,2019-01-02T11:24:00,5,Graffiti Removal - Code Enforcement,TSW,2019-01-07T00:00:00,Closed,32.7378,-117.17,3,42,Uptown,,Mobile,,,no
501,2475815,,2019-01-02T11:26:00,28,Homeless Encampment,ESD Complaint/Report,2019-01-30T00:00:00,Closed,32.76238,-117.064,9,57,Mid-City:Eastern Area,,Mobile,,There's a homeless encampment here. I have tried to take pictures but they're always watching.,no
502,2475817,,2019-01-02T11:26:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,32.9432,-117.136,6,29,Rancho Penasquitos,LOS PENASQUITOS CANYON OS,Web,,This van has been parked here since before dec 21st. It?s been here in front of our house and we have no idea who it belongs to. The house it is parked along side of on the other street also has no idea either. I took a pic of it on dec 21st cause it was creeping me out. It doesn?t move...,no
503,2475818,,2019-01-02T11:27:00,33,Illegal Dumping,ESD Complaint/Report,2019-02-04T00:00:00,Closed,32.69529,-117.094,4,11,Encanto Neighborhoods,,Web,,Large sheets of wood and broken glass including a large black bulky vehilcle auto part From U -Store-It- Self-Storage to 805 North entry to Freeway is obstructing the sidewalk area.,no
504,2475819,,2019-01-02T11:28:00,1,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.80294,-117.24,2,27,Pacific Beach,,Web,,"Abandoned vehicle. Ticketed on November 3, 2018. Expired tags since 11-18. Hasn?t moved in 3 months. Parked on street. The BV in the license plate are perpendicular. B is above V.",no
505,2475821,,2019-01-02T11:29:00,12,72 Hour Violation,Parking,2019-01-14T00:00:00,Closed,32.74298,-117.145,3,28,North Park,,Web,,"Hondo Shadow Motorcycle with California plate 21C4533 parked on street for over 2 weeks, appears abandoned and damaged.",no
507,2475826,,2019-01-02T11:32:00,9,Palm Frond Cleanup,TSW,2019-01-11T00:00:00,Closed,32.73217,-117.24,2,30,Peninsula,,Phone,,PALM FRONDS DOWN,no
508,2475828,,2019-01-02T11:34:00,8,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.69325,-117.094,4,11,Encanto Neighborhoods,,Web,,,no
509,2475829,,2019-01-02T11:36:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.5835,-117.058,8,25,Otay Mesa-Nestor,,Web,,"Pothole on north side of Palm Avenue at Churrituck Drive. Previously reported and was told it was repaired, but it hasn't been repaired. This is newly laid asphalt (7/2018)",no
510,2475830,2439005,2019-01-02T11:36:00,398,Damaged Curb,TSW,,In Process,32.75122,-117.223,2,30,Peninsula,,Web,,"CURB LOCATED NEAR DRIVEWAY FOR UNIT 2911 WORDEN ST, NEAR THE DUMPSTER #23 IS BROKEN WITH LARGE SECTIONS MISSING.",no
511,2475831,,2019-01-02T11:36:00,23,Graffiti Removal,TSW,2019-01-25T00:00:00,Closed,33.02162,-117.08,5,31,Rancho Bernardo,,Web,,,no
512,2475833,2475150,2019-01-02T11:40:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.79369,-117.144,7,35,Serra Mesa,,Mobile,,Car left for weeks,no
514,2475838,,2019-01-02T11:44:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.89823,-117.155,6,15,Mira Mesa,,Phone,,My street has been pick up mine was missed,no
515,2475839,,2019-01-02T11:45:00,398,DRAINAGE CULVERT DEBRIS/TRASH,TSW,,In Process,32.79829,-117.089,7,20,Navajo,,Phone,,"CP STATES CULVERT IN BACK IS PLUGGED, PLEASE CALL HIM WITH RESULTS OR IF YOU HAVE QUESTIONS",no
516,2475842,,2019-01-02T11:47:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.76358,-117.144,3,42,Uptown,,Web,,Parked on west side of Lomitas for over 10 days.,no
518,2475844,,2019-01-02T11:48:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.76288,-117.204,2,12,Linda Vista,,Web,,"The car is in disrepair , and has not moved from the spot for almost 2 weeks. It is not an employee in the area as we see the owner drive away in another vehicle after removing things from it .",no
520,2475848,,2019-01-02T11:51:00,1,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.74253,-117.229,2,30,Peninsula,,Web,,The vehicle has been parking in front of our house since approximately 12.21.18 or earlier.,no
521,2475849,,2019-01-02T11:51:00,21,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.69714,-117.094,4,11,Encanto Neighborhoods,,Mobile,,,no
523,2475851,,2019-01-02T11:54:00,7,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.70874,-117.142,8,37,Southeastern San Diego,,Mobile,,Car parked for 2 weeks,no
526,2475854,,2019-01-02T11:55:00,,Other,TSW,,Referred,32.73917,-117.162,3,42,Uptown,,Mobile,This report has been referred to Police CRO ? Central at sdpdcentral@pd.sandiego.gov,"Somebody kicked or hit my car and dented it. 5 other cars were also damaged on my street and one had a boot print on it, so I'm assuming mine was also kicked. This happened Sunday night 12/30 - early morn Monday 12/31.",no
527,2475856,,2019-01-02T11:59:00,7,Homeless Encampment,ESD Complaint/Report,2019-01-09T00:00:00,Closed,32.74008,-117.255,2,23,Ocean Beach,,Phone,,,no
