service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent-yes_no
2475582,,,2019-01-02T08:46:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.73745,-117.2503,2,23,Ocean Beach,,Web,,This car has been parked in front of 4656/4664 Orchard since around December 20. It has no front plate and was last registered in Nevada 10 years ago (2009) according to plate sticker.,
2475584,,,2019-01-02T08:48:00,7,Scavenging,ESD Complaint/Report,2019-01-09T00:00:00,Closed,32.7455547,-117.0653642,4,57,Mid-City:Eastern Area,,Mobile,,Scavenger who throws recycling into trash cans while searching for recyclables.  She ignores directives to leave.  One night I told her to leave and the next morning my trash can was damaged.,
2475587,,,2019-01-02T08:49:00,9,72 Hour Violation,Parking,2019-01-11T00:00:00,Closed,33.02977,-117.07752,5,31,Rancho Bernardo,,Web,,Truck has been parked for 7 days.,
2475589,2474734,,2019-01-02T08:50:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.72201858,-117.2443477,2,30,Peninsula,,Mobile,,RV has been parked for over 72 hours and illegally parks/sleep at night on a public street. This is illegal! We all pay high property taxes and high rent to live in this community. People are trying to sell their homes and we got a trailer park forming on our public streets. This is becoming a public nuisance and is lowering property value. Please help!,
2475591,,,2019-01-02T08:51:00,,Graffiti Removal,TSW,,Referred,32.76713123,-117.0602338,9,38,College Area,MONTEZUMA NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,,
2475592,,,2019-01-02T08:51:00,,Sidewalk Repair Issue,TSW,,Referred,32.70975091,-117.1575233,3,4,Downtown,,Mobile,This report has been referred to appropriate department or agency at EHabib@sandiego.gov,"I believe it was Cox utility that recently came through and tore up sections of the sidewalk along this part of J St. They did not return the sidewalk to its original condition. All of downtown sidewalks in this area are pebbled squares. This repair and others like it along this sidewalk are giant, contiguous pours. It does not match the rest of the sidewalk aesthetically. Concerned about the structural integrity and the fact that it may crack and break up over time.",
2475593,,,2019-01-02T08:52:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.81576,-117.2171,2,6,Clairemont Mesa,,Web,,Person regularly parks in Fire Zone- sometimes for days at a time No license plates on vehicle,
2475595,,,2019-01-02T08:55:00,0,Oversized Vehicle Complaints,Parking,2019-01-02T00:00:00,Closed,32.82679,-117.18988,6,6,Clairemont Mesa,,Web,,The motorhome has been parked on the street since at least Monday last. People may be sleeping inside overnight.,
2475596,,40300092918,2019-01-02T08:58:00,1,Traffic Signal On Flash,TSW,2019-01-03T00:00:00,Closed,32.71214319,-117.0492133,4,44,Skyline-Paradise Hills,,Phone,,ON FLASH,
2475597,,,2019-01-02T08:58:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.928124,-117.14016,6,15,Mira Mesa,,Mobile,,,
2475598,,,2019-01-02T08:58:00,0,Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.7314784,-117.2243724,2,30,Peninsula,,Phone,,Missed Trash,
2475599,,,2019-01-02T08:59:00,27,72 Hour Violation,Parking,2019-01-29T00:00:00,Closed,32.69507,-117.11363,9,37,Southeastern San Diego,,Web,,Vehicle has been parked on the same spot for 2 weeks. Car now has a flat tire,
2475600,,,2019-01-02T08:59:00,0,Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.8173911,-117.2543383,1,10,La Jolla,,Phone,,,
2475602,,40300092971,2019-01-02T09:00:00,9,Street Light Out,TSW,2019-01-11T00:00:00,Closed,32.90549633,-117.1463617,6,15,Mira Mesa,,Phone,,S/L OUT,
2475603,2471093,,2019-01-02T09:01:00,28,Illegal Dumping,ESD Complaint/Report,2019-01-30T00:00:00,Closed,32.7579214,-117.0832926,9,58,Mid-City:Kensington-Talmadge,,Web,,CHRONICALLY OVERFLOWING OPEN DUMPSTER AND LOOSE BULKY TRASH SCATTERED IN VICINITY OF DUMPSTER OF 6U APT.,
2475604,,,2019-01-02T09:01:00,,Graffiti Removal,TSW,,Referred,32.8310862,-117.2067016,6,6,Clairemont Mesa,,Web,This report has been referred to Graffiti ? ATT Telephone Booths / Cable Box at graffiti@att.com,Graffiti on AT&T boxes here,
2475605,2402075,,2019-01-02T09:01:00,398,Evaluate for Resurfacing,TSW,,In Process,32.7624865,-117.070513,9,38,College Area,,Web,,"59th street between Adams and El Cajon Blvd. 59th street was supposed to have been resurfaced with the other streets in the neighborhood a couple years ago. All other streets in the neighborhood were resurfaced but 59th street was not. It is in very bad condition. When will this street be repaved? The homes along 59th street are $700K to $800K but the street is horrible, full of cracks, potholes, uneven, bumpy and lumpy.  Why was this street skipped? Is the city waiting until it replaced the old clay main water line?",
2475606,,,2019-01-02T09:02:00,41,Graffiti Removal,TSW,2019-02-12T00:00:00,Closed,32.7494263,-117.0986109,9,56,Mid-City:City Heights,,Web,,,
2475607,2469424,,2019-01-02T09:03:00,13,Illegal Dumping,ESD Complaint/Report,2019-01-15T00:00:00,Closed,32.7434636,-117.1606255,3,42,Uptown,,Phone,,Couch,
2475608,,40300092929,2019-01-02T09:04:00,194,Tree Stump Grinding - Contract,TSW,2019-07-15T00:00:00,Closed,32.75158641,-117.1117624,9,56,Mid-City:City Heights,,Phone,,head of palm fallen into driveway/st,
2475609,,,2019-01-02T09:04:00,,Graffiti Removal,TSW,,Referred,32.780191,-117.1023915,7,20,Navajo,,Web,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Graffiti on SDG&E box at this intersection,
2475610,,,2019-01-02T09:05:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.772163,-117.1726586,7,12,Linda Vista,,Phone,,,
2475611,,,2019-01-02T09:06:00,8,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.7492607,-117.0796262,9,56,Mid-City:City Heights,,Web,,Graffiti on sidewalk/hill area here,
2475613,,40300092953,2019-01-02T09:07:00,8,Traffic Signal Light Out,TSW,2019-01-10T00:00:00,Closed,33.02875629,-117.059496,5,31,Rancho Bernardo,,Phone,,NWC customer unable to see red light at 7 a.m.,
2475614,,,2019-01-02T09:07:00,34,72 Hour Violation,Parking,2019-02-05T00:00:00,Closed,32.76999,-117.11949,3,59,Mid-City:Normal Heights,,Mobile,,Abandoned vehicle,
2475615,,,2019-01-02T09:07:00,26,Graffiti Removal,TSW,2019-01-28T00:00:00,Closed,32.748705,-117.0813159,9,56,Mid-City:City Heights,,Web,,Graffiti on sidewalk/hill here,
2475616,,40300092973,2019-01-02T09:08:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.74868611,-117.1511985,3,42,Uptown,,Mobile,,Pothole,
2475617,2475236,,2019-01-02T09:08:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.762049,-117.114877,3,59,Mid-City:Normal Heights,,Mobile,,Mattress thrown into alley,
2475618,,,2019-01-02T09:09:00,,Graffiti Removal,TSW,,Referred,32.7487142,-117.0740849,9,57,Mid-City:Eastern Area,,Web,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Graffiti on SDG&E box on the median here,
2475620,,,2019-01-02T09:10:00,,Graffiti Removal,TSW,,Referred,32.7476,-117.07527,9,57,Mid-City:Eastern Area,,Web,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,
2475621,,,2019-01-02T09:10:00,11,Illegal Dumping,ESD Complaint/Report,2019-01-13T00:00:00,Closed,32.7615132,-117.114556,3,59,Mid-City:Normal Heights,,Mobile,,Appliances thrown into alley.,
2475622,2473086,,2019-01-02T09:11:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.80623,-117.1243,7,35,Serra Mesa,,Web,,This is not recognized as a neighborhood truck. It has been there for more than two weeks. Trash in the back and cobwebs .,
2475623,,,2019-01-02T09:11:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.76999,-117.11949,3,59,Mid-City:Normal Heights,,Mobile,,,
2475624,,,2019-01-02T09:12:00,21,Graffiti Removal,TSW,2019-01-23T00:00:00,Closed,32.742609,-117.114174,9,56,Mid-City:City Heights,,Mobile,,Red gang graffiti on city sidewalk,
2475627,,,2019-01-02T09:13:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-03T00:00:00,Closed,42.7447203,-83.1963396,,,,,Phone,,"mattress, and debris scattered  along the alley",
2475628,,40300092944,2019-01-02T09:13:00,8,Traffic Signal Timing Issue,TSW,2019-01-10T00:00:00,Closed,32.9177295,-117.1758498,6,15,Mira Mesa,,Mobile,,The light at the park entrance to Lopez Canyon Park and Recreation Center can be red for Cale Cristobal for 5 min with no apparent trigger. People are running this light. We saw two east bound while we sat at the light west bound,
2475629,,,2019-01-02T09:13:00,8,72 Hour Violation,Parking,2019-01-10T00:00:00,Closed,32.71521,-117.10898,9,37,Southeastern San Diego,,Mobile,,Truck parked for ONE month!! Please help!!,
2475630,,,2019-01-02T09:14:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.7307952,-117.0933594,9,56,Mid-City:City Heights,,Phone,,,
2475632,,,2019-01-02T09:15:00,55,Illegal Dumping,ESD Complaint/Report,2019-02-26T00:00:00,Closed,32.7395543,-117.2542235,2,23,Ocean Beach,,Mobile,,"2 mattresses, dresser, tables, fish tank, and tons of overflowing miscellaneous trash",
2475633,2468494,,2019-01-02T09:15:00,1,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.56572,-116.96618,8,26,Otay Mesa,,Mobile,,Truck abandoned more than 3 months and being vandalized,
2475634,,,2019-01-02T09:15:00,,Other,TSW,,Referred,32.560507,-116.962486,8,26,Otay Mesa,,Mobile,This report has been referred to appropriate department or agency at trafficops@sandiego.gov,"Please post subject to Flooding signs in the area of LaMedia Rd & Airway Rd to notify drivers . The request came from concerned citizen that travel in the area daily , this matter need to be address as soon as possible , as the rainy season is fastly approaching San Diego.",
2475637,2471755,,2019-01-02T09:18:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.81444,-117.19169,6,6,Clairemont Mesa,,Web,,"This Toyota Tundra has been parking in the same spot without any sign of ownership for over 11 days. (I reported it a week ago as well). If you can look it up and it's registered to someone in the neighborhood, please let me know and I will stop reporting it. But I am concerned as there are often drug use and sleeping in cars and abandoned cars on this street causing serious stress to the residents.",
2475638,,,2019-01-02T09:18:00,398,Illegal Dumping,ESD Complaint/Report,,In Process,32.7544858,-117.150763,3,42,Uptown,,Mobile,,Couch dumped in alley behind my house,
2475640,,,2019-01-02T09:18:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.76999,-117.11949,3,59,Mid-City:Normal Heights,,Mobile,,This truck has been parked here since September,
2475641,,40300092974,2019-01-02T09:19:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.71694919,-117.1231457,3,8,Greater Golden Hill,,Web,,There are multiple potholes in this intersection and along C street,
2475642,,,2019-01-02T09:19:00,,Graffiti Removal,TSW,,Referred,32.69953119,-117.0699483,4,11,Encanto Neighborhoods,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,,
2475643,,,2019-01-02T09:19:00,5,Missed Collection,ESD Complaint/Report,2019-01-07T00:00:00,Closed,32.7169508,-117.1397529,3,8,Greater Golden Hill,,Web,,Only recycling bin was emptied at the curb. Trash was not emptied.,
2475644,,,2019-01-02T09:20:00,105,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.701597,-117.1058158,9,37,Southeastern San Diego,,Phone,,,
2475645,,,2019-01-02T09:20:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.6964834,-117.1123207,9,37,Southeastern San Diego,,Phone,,"Futon,wood case and trash can from alley row",
2475646,2422264,,2019-01-02T09:21:00,17,Illegal Dumping,ESD Complaint/Report,2019-01-19T00:00:00,Closed,32.7445699,-117.1204318,3,28,North Park,,Mobile,,2 Large TV sets,
2475647,,,2019-01-02T09:21:00,3,Missed Collection,ESD Complaint/Report,2019-01-05T00:00:00,Closed,32.738825,-117.253299,2,23,Ocean Beach,,Phone,,,
2475649,,40300092954,2019-01-02T09:24:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.71619094,-117.1295723,3,8,Greater Golden Hill,,Web,,"There are potholes and uneven pavements where the trench was recently dug up.  This area of street on 30th Street from Broadway to C street is HORRIBLE!!!  I pay taxes, the street surfaces are unacceptable.  It feels like I am 4 wheeling!!  Please fix this street.",
2475650,398976,,2019-01-02T09:26:00,0,Illegal Dumping,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.737955,-117.105155,9,56,Mid-City:City Heights,,Mobile,,Mattress dumped in canyon,
2475651,,40300092955,2019-01-02T09:26:00,4,Pothole,TSW,2019-01-06T00:00:00,Closed,32.67041691,-117.0589559,4,44,Skyline-Paradise Hills,,Web,,Multiple potholes on this street.,
2475653,,40300092963,2019-01-02T09:27:00,8,Traffic Signal On Flash,TSW,2019-01-10T00:00:00,Closed,33.02285426,-117.0743749,5,31,Rancho Bernardo,,Phone,,ON FLASH,
2475654,,,2019-01-02T09:27:00,1,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7287489,-117.2529834,2,30,Peninsula,,Web,,"On Monday Dec. 31, the trash truck skipped my house. We are the only house on our block with front pick up.  I watched him, as he drove passed. My trash can was placed out on the night prior to pickup schedule.",
2475655,,,2019-01-02T09:27:00,48,Graffiti Removal - Code Enforcement,TSW,2019-02-19T00:00:00,Closed,32.74842145,-117.12583,3,28,North Park,,Mobile,,,
2475657,,,2019-01-02T09:28:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7326187,-117.2517892,2,30,Peninsula,,Phone,,"refuse missed, neighbors collected, requesting for pick up please.",
2475659,,,2019-01-02T09:28:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.7191534,-117.1124114,9,56,Mid-City:City Heights,,Mobile,,House hold items dumped at end of cul de sac,
2475660,,40300092943,2019-01-02T09:28:00,22,Pothole,TSW,2019-01-24T00:00:00,Closed,32.66606617,-117.0566479,4,44,Skyline-Paradise Hills,,Web,,Huge pothole! This area has been filled multiple times.,
2475661,,,2019-01-02T09:29:00,85,Illegal Dumping,ESD Complaint/Report,2019-03-28T00:00:00,Closed,32.7168779,-117.1617082,3,4,Downtown,,Mobile,,Left over property from evening transient camps.  Daily occurrence.,
2475662,,,2019-01-02T09:31:00,58,Homeless Encampment,ESD Complaint/Report,2019-03-01T00:00:00,Closed,32.754607,-117.128007,3,28,North Park,,Phone,,encampment on the street.,
2475664,,,2019-01-02T09:32:00,12,72 Hour Violation,Parking,2019-01-14T00:00:00,Closed,32.71911,-117.12175,3,8,Greater Golden Hill,,Web,,Vehicle has been parked in front of our home since 12/24/18.,
2475667,151245,,2019-01-02T09:36:00,398,Sidewalk Repair Issue,TSW,,In Process,32.88811392,-117.1721395,6,15,Mira Mesa,,Mobile,,Sidewalk blocked by overgrowth.,
2475669,,40300092957,2019-01-02T09:36:00,30,Engineering - Traffic Signal Timing Review,Traffic Engineering,2019-02-01T00:00:00,Closed,32.70435833,-117.0960025,4,37,Southeastern San Diego,,Mobile,,Right had turn lane could be widened to prevent back up all the way to the freeway exit,
2475670,,,2019-01-02T09:37:00,106,Homeless Encampment,ESD Complaint/Report,2019-04-18T00:00:00,Closed,32.80213364,-117.2280854,2,27,Pacific Beach,,Mobile,,This guy will not leave this business. He used to camp on the roof. This building  has an LOA on file.,
2475673,,,2019-01-02T09:38:00,20,72 Hour Violation,Parking,2019-01-22T00:00:00,Closed,32.74695,-117.09561,9,56,Mid-City:City Heights,,Web,,Car has been parked for one month or has not moved.  Possible stolen?,
2475675,,40300092982,2019-01-02T09:39:00,2,Pothole,TSW,2019-01-04T00:00:00,Closed,32.74827091,-117.2448805,2,23,Ocean Beach,,Web,,This block is a white concrete type material. Somehow a very large chunk of it has dislodged creating a pothole that is causing a great deal of havoc to my tires each time I go through that area or park. Since it is directly in front of my home I'm affected daily and am concerned about the effect on my car/tires. We placed the fragments on the ground near the tree adjacent to the pothole.,
2475677,,,2019-01-02T09:41:00,7,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.73958,-117.10836,9,56,Mid-City:City Heights,,Web,,"Vehicle doors are unlocked, vehicle parked on central Avenue for 30days or more, no person or persons has claimed ownership of vehicle.",
2475678,,,2019-01-02T09:41:00,203,Container Left Out,ESD Complaint/Report,2019-07-24T00:00:00,Closed,32.8411078,-117.2611703,1,10,La Jolla,,Web,,4 full trash cans left in street,
2475679,,,2019-01-02T09:41:00,1,Potential Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.9326229,-117.1480518,6,15,Mira Mesa,,Phone,,,
2475680,,,2019-01-02T09:42:00,77,Illegal Dumping,ESD Complaint/Report,2019-03-20T00:00:00,Closed,32.7375111,-117.1041956,9,56,Mid-City:City Heights,,Mobile,,Trash,
2475681,,,2019-01-02T09:43:00,0,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.7966123,-117.2281192,2,17,Mission Bay Park,,Phone,,SELF INT,
2475682,,,2019-01-02T09:44:00,8,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.70854945,-117.1226005,8,37,Southeastern San Diego,,Mobile,,,
2475683,,,2019-01-02T09:45:00,8,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.70668379,-117.122631,8,37,Southeastern San Diego,,Mobile,,,
2475684,,,2019-01-02T09:45:00,1,Out Late,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.9740583,-117.1393203,5,29,Rancho Penasquitos,,Phone,,"refuse out late, requesting for pick up please.",
